,UID,PID,PURCHASE_Time
20039,11225,21103,2011-08-28
20040,253,21103,2011-07-23
20041,19767,21103,2011-09-14
20042,11593,21103,2009-05-22
20043,17421,21103,2010-04-06
20044,27666,21103,2014-06-10
20045,27939,21103,2013-03-18
20046,34655,21103,2014-01-28
20047,34366,21103,2009-08-21
20048,16891,21103,2014-05-23
20049,26129,21103,2012-07-24
20050,9953,21103,2011-01-11
20051,9589,21103,2010-01-20
20052,29137,21103,2012-11-21
20053,33793,21103,2013-10-30
20054,31763,21103,2014-06-21
20055,19614,21103,2012-10-06
20056,32423,21103,2012-10-31
20057,32351,21103,2013-10-04
20058,35080,21103,2011-09-20
20059,26861,21103,2013-08-15
20060,30777,21103,2012-10-25
20061,7798,21103,2010-10-23
20062,29080,21103,2012-10-04
20063,34943,21103,2013-02-09
20064,28818,21103,2012-12-18
20065,35027,12396,2013-04-11
20066,233,12396,2013-10-06
20067,26983,12396,2013-09-30
20068,17297,12396,2014-04-18
20069,10769,12396,2010-05-07
20070,25412,12396,2013-09-24
20071,27666,12396,2014-05-15
20072,34655,12396,2014-01-28
20073,11107,12396,2012-01-05
20074,24930,12396,2014-01-29
20075,9784,12396,2010-10-04
20076,39207,12396,2012-04-30
20077,34683,12396,2013-02-17
20078,2892,12396,2013-05-27
20079,31812,12396,2012-12-12
20080,22803,12396,2011-03-09
20081,21234,12396,2010-01-06
20082,8182,12396,2011-07-25
20083,17511,12396,2013-05-12
20084,839,12396,2013-03-02
20085,31002,12411,2014-02-19
20086,28279,12411,2013-10-10
20087,6035,12411,2014-01-12
20088,3073,12411,2012-03-15
20089,26797,12411,2010-03-14
20090,22961,12411,2011-10-10
20091,38566,12411,2011-08-07
20092,27084,12411,2011-03-16
20093,25923,12411,2013-01-09
20094,39199,12411,2011-03-26
20095,19308,12411,2007-06-20
20096,14117,12411,2013-10-30
20097,13164,12411,2012-08-08
20098,38200,12411,2008-07-24
20099,35598,12411,2013-07-14
20100,14,12411,2010-08-17
20101,30479,12411,2013-02-03
20102,24852,12411,2011-02-21
20103,19349,12411,2013-06-26
20104,19344,12411,2012-04-10
20105,31812,12411,2013-02-17
20106,17525,12411,2012-12-31
20107,33793,12411,2013-10-28
20108,25992,12411,2012-08-19
20109,1024,12411,2013-02-06
20110,17511,12411,2013-04-15
20111,18331,12411,2013-03-05
20112,30161,4032,2009-09-12
20113,10021,4032,2014-06-15
20114,17570,4032,2012-12-19
20115,9474,4032,2006-12-23
20116,23420,4022,2013-07-19
20117,4319,4022,2012-06-06
20118,9789,4022,2011-03-11
20119,20682,18505,2010-07-06
20120,37585,18505,2011-02-03
20121,25315,18505,2014-04-04
20122,23918,18505,2013-04-26
20123,27481,18505,2008-04-07
20124,35496,18505,2012-05-30
20125,10322,18505,2008-10-20
20126,20494,18505,2013-02-07
20127,36696,18505,2013-02-16
20128,28287,18495,2013-03-29
20129,37754,18495,2013-05-23
20130,23733,18495,2014-05-26
20131,940,18495,2011-12-25
20132,14740,18495,2012-12-04
20133,22552,18495,2013-11-30
20134,34677,18495,2008-06-20
20135,20892,18495,2013-12-25
20136,8188,18495,2014-03-12
20137,33666,18495,2012-12-28
20138,32583,18495,2011-02-19
20139,10043,18495,2014-01-02
20140,5915,9884,2014-04-14
20141,4098,9884,2012-08-05
20142,24463,9884,2014-06-22
20143,27251,9884,2013-03-09
20144,9150,9884,2014-03-29
20145,24132,9884,2012-10-21
20146,27073,9884,2012-12-15
20147,7578,9884,2013-07-24
20148,18852,9884,2013-01-09
20149,20044,9884,2013-01-24
20150,25732,9884,2014-06-27
20151,19759,9884,2011-12-10
20152,35109,9884,2012-12-19
20153,6356,9884,2013-03-18
20154,33059,8938,2014-04-17
20155,19866,8938,2013-12-26
20156,25438,8938,2013-12-15
20157,33782,8938,2013-07-11
20158,10051,14921,2011-05-20
20159,16958,14921,2014-01-30
20160,8013,14921,2013-12-15
20161,10749,14921,2014-06-12
20162,37765,14921,2013-12-12
20163,38502,14921,2014-03-17
20164,13338,14921,2008-03-26
20165,14381,14921,2009-12-28
20166,24720,14921,2007-12-25
20167,12228,14921,2011-09-28
20168,5696,6412,2012-11-11
20169,26573,6412,2013-09-23
20170,2118,6412,2012-10-19
20171,33274,6412,2006-09-21
20172,3593,6412,2014-05-08
20173,33439,6412,2013-02-21
20174,33003,6412,2013-08-01
20175,30446,6412,2011-08-17
20176,29179,6412,2013-11-09
20177,2672,6412,2014-06-18
20178,28955,6412,2013-10-21
20179,4483,6412,2011-09-24
20180,20773,10555,2014-01-28
20181,13706,10555,2013-04-04
20182,8609,10555,2013-12-01
20183,29909,10555,2011-02-22
20184,10687,10555,2013-04-11
20185,17313,10555,2014-02-03
20186,14270,10555,2014-06-24
20187,30588,19200,2008-05-29
20188,10414,19200,2013-01-05
20189,2089,19200,2014-01-05
20190,31803,19200,2011-11-15
20191,1609,19200,2013-02-08
20192,13744,19200,2013-04-29
20193,16098,19200,2012-05-02
20194,9173,19200,2012-12-01
20195,17511,19200,2013-05-01
20196,19224,19198,2012-03-09
20197,16718,19198,2011-03-31
20198,38497,19198,2012-04-13
20199,7166,19198,2013-03-11
20200,24970,19198,2009-05-04
20201,38356,19198,2009-09-22
20202,38154,19198,2011-10-25
20203,2590,19198,2012-06-06
20204,18704,19198,2009-08-04
20205,19811,19198,2014-03-23
20206,19500,19198,2014-07-02
20207,12508,19198,2013-03-13
20208,16779,16550,2013-02-12
20209,5663,16550,2012-11-05
20210,13512,16550,2013-02-15
20211,23321,16550,2013-07-22
20212,30203,16550,2007-04-29
20213,28127,16539,2008-08-25
20214,16958,16539,2014-01-30
20215,35645,16539,2007-12-11
20216,23850,16539,2010-11-30
20217,28280,16539,2007-09-27
20218,18271,16539,2009-06-29
20219,9784,16539,2005-07-05
20220,6050,16539,2010-09-19
20221,36696,16539,2013-02-16
20222,3973,16539,2007-04-10
20223,33498,16540,2013-06-28
20224,12279,16540,2013-06-12
20225,37697,16540,2011-12-08
20226,30286,16540,2012-09-20
20227,29157,16540,2012-05-04
20228,29624,17630,2013-01-29
20229,38796,17630,2013-11-09
20230,37469,17630,2013-10-30
20231,27810,17630,2014-04-15
20232,32442,17630,2014-01-21
20233,793,17630,2014-04-05
20234,36987,17630,2013-12-27
20235,14587,17630,2011-08-27
20236,25648,17630,2008-12-06
20237,34171,17630,2013-10-09
20238,3009,17630,2014-03-06
20239,20708,17630,2014-01-20
20240,30286,17630,2012-09-22
20241,19492,17630,2014-07-11
20242,12469,17630,2014-05-27
20243,30004,17630,2013-01-08
20244,33249,17630,2014-04-05
20245,4475,17630,2012-01-25
20246,38406,17630,2013-02-28
20247,9173,17630,2012-12-01
20248,35013,17630,2010-05-17
20249,16726,17630,2010-06-09
20250,9456,17630,2013-01-03
20251,9442,17630,2012-11-26
20252,6434,9030,2014-03-29
20253,3735,9030,2011-10-17
20254,1419,9030,2013-07-02
20255,26774,9030,2012-10-06
20256,25755,9030,2014-03-10
20257,19534,9030,2012-10-16
20258,757,9030,2006-11-25
20259,38075,11505,2014-01-08
20260,2649,11505,2013-05-19
20261,9436,11505,2008-08-07
20262,24229,11505,2013-02-06
20263,38038,11505,2011-02-20
20264,38463,11505,2012-10-21
20265,517,11505,2011-10-18
20266,29363,11505,2012-11-23
20267,13743,11505,2013-12-30
20268,10569,11507,2014-02-08
20269,15960,11507,2014-01-21
20270,15049,11507,2014-07-04
20271,36516,11507,2013-07-02
20272,2212,11507,2014-02-13
20273,3593,11507,2014-05-08
20274,9326,11507,2011-01-23
20275,8213,11507,2013-01-11
20276,15150,11507,2011-09-14
20277,38078,11507,2014-02-12
20278,9880,11507,2012-12-04
20279,940,11507,2011-12-25
20280,15678,11507,2014-05-05
20281,5624,11507,2014-01-13
20282,11930,11507,2013-01-12
20283,6319,11507,2014-03-18
20284,24132,11507,2012-10-21
20285,5064,11507,2013-05-12
20286,35295,11507,2014-06-20
20287,33935,11507,2014-02-11
20288,18627,11507,2013-11-11
20289,17834,11507,2014-03-12
20290,33081,11507,2013-07-14
20291,31747,11507,2014-01-03
20292,13837,11507,2011-04-28
20293,6470,20246,2010-03-14
20294,22226,20246,2014-07-04
20295,8591,20246,2014-06-18
20296,415,20246,2013-04-01
20297,34685,20246,2013-08-13
20298,25084,20246,2012-11-07
20299,13346,22064,2014-02-27
20300,22136,22064,2012-09-08
20301,31496,22064,2012-10-17
20302,24720,22064,2013-06-13
20303,31404,22844,2013-08-12
20304,19109,22844,2014-07-10
20305,37461,22844,2013-12-27
20306,20735,22844,2013-07-28
20307,22136,22844,2012-11-08
20308,22727,14166,2013-11-16
20309,32232,14166,2014-03-25
20310,33274,14166,2006-09-21
20311,22226,14166,2014-07-04
20312,36909,14166,2013-01-10
20313,36321,14166,2014-01-03
20314,3711,14166,2007-06-10
20315,38502,14166,2014-03-17
20316,25675,14166,2012-12-14
20317,985,14166,2014-07-09
20318,15964,14166,2014-03-03
20319,33959,14166,2014-02-15
20320,11177,14166,2014-04-06
20321,12975,12809,2013-11-18
20322,19308,12809,2007-06-09
20323,37052,12809,2012-07-20
20324,35526,12809,2009-05-09
20325,4461,12809,2009-01-02
20326,21435,12809,2006-05-10
20327,24852,12809,2011-02-21
20328,6972,12809,2006-07-30
20329,15041,12809,2013-12-12
20330,9271,12809,2008-08-29
20331,22628,12809,2011-05-17
20332,17634,12809,2014-06-11
20333,6639,12804,2014-01-19
20334,13669,12804,2010-09-20
20335,24288,12804,2011-07-18
20336,4870,12804,2013-11-20
20337,3711,12804,2007-06-10
20338,23824,12804,2009-02-04
20339,34683,12804,2013-03-05
20340,35603,12804,2010-08-25
20341,28970,12804,2006-12-20
20342,25522,12804,2012-05-08
20343,17634,12804,2014-06-11
20344,36856,4433,2014-02-22
20345,5955,4433,2013-12-12
20346,26652,4433,2013-09-23
20347,23028,4433,2013-08-30
20348,4311,18931,2011-07-20
20349,17282,18931,2012-09-08
20350,36063,18931,2009-06-28
20351,20818,18931,2011-07-12
20352,5912,18931,2013-04-09
20353,6050,18931,2010-11-23
20354,30151,18931,2013-03-20
20355,23321,18931,2013-07-22
20356,18860,18931,2014-07-09
20357,36344,18922,2013-03-31
20358,31304,18922,2012-12-11
20359,3828,18922,2013-04-18
20360,27171,18922,2014-01-03
20361,9000,18922,2014-01-25
20362,35864,18922,2013-10-29
20363,3906,18922,2013-10-02
20364,15207,18922,2013-09-22
20365,26129,18922,2013-12-19
20366,30083,18922,2011-08-28
20367,33540,18922,2013-12-30
20368,19248,18922,2014-05-05
20369,7798,18922,2010-10-21
20370,25787,18922,2013-10-06
20371,30275,18922,2012-05-26
20372,18404,18922,2013-07-03
20373,22118,10301,2013-03-03
20374,26976,10301,2013-06-25
20375,20750,10301,2012-09-06
20376,35650,10301,2011-05-18
20377,34943,10301,2013-01-26
20378,4745,10301,2009-01-15
20379,3107,10301,2012-12-12
20380,140,11323,2009-06-04
20381,26271,11323,2013-10-13
20382,34535,11323,2012-03-02
20383,38356,11323,2007-11-27
20384,21522,11323,2009-11-19
20385,21455,11323,2013-06-14
20386,15221,11323,2013-09-20
20387,14872,11323,2010-10-26
20388,21387,11323,2010-01-17
20389,16875,2704,2009-01-28
20390,28030,2704,2014-03-09
20391,31290,2704,2013-12-09
20392,20128,2704,2009-02-06
20393,25556,2704,2009-10-31
20394,30327,2704,2014-04-23
20395,13723,2704,2014-02-25
20396,27597,2704,2009-07-14
20397,23772,17108,2014-03-17
20398,4308,17108,2013-10-08
20399,32129,17108,2013-06-25
20400,19970,17108,2013-01-31
20401,2662,17108,2011-09-26
20402,33418,17108,2013-01-02
20403,8115,17108,2013-08-14
20404,26429,17108,2013-10-20
20405,28954,17108,2013-07-17
20406,32364,17108,2008-09-03
20407,27512,17108,2014-06-04
20408,13339,17108,2011-03-25
20409,25500,17108,2012-08-27
20410,30904,17108,2014-03-26
20411,18810,8604,2013-11-05
20412,38834,8604,2013-09-01
20413,9842,8604,2013-07-22
20414,30901,8604,2012-05-21
20415,28792,8604,2013-12-20
20416,8931,8604,2010-12-30
20417,20570,8604,2013-05-17
20418,25745,8604,2013-04-25
20419,38379,157,2013-06-27
20420,20290,157,2013-01-27
20421,32868,157,2013-12-30
20422,14507,157,2012-11-21
20423,4483,157,2010-07-15
20424,29903,6006,2013-05-08
20425,30690,6006,2012-07-25
20426,22275,6006,2011-12-27
20427,21610,6006,2012-10-01
20428,17214,6006,2014-02-10
20429,4483,6006,2011-09-24
20430,21413,3047,2013-10-01
20431,20782,3047,2014-05-28
20432,30473,3047,2011-12-19
20433,878,3047,2013-10-27
20434,9009,3047,2013-10-31
20435,9992,3047,2011-06-30
20436,7493,7513,2012-10-27
20437,4257,7513,2010-01-22
20438,4443,7513,2013-06-09
20439,8588,7513,2011-01-17
20440,35913,7513,2008-03-28
20441,1074,7513,2011-03-28
20442,16583,2641,2009-06-07
20443,24097,2641,2014-04-23
20444,4808,2641,2013-03-15
20445,2398,2641,2014-06-14
20446,27070,2641,2013-12-27
20447,17172,2641,2012-12-27
20448,38423,2641,2014-06-16
20449,1928,2641,2013-02-26
20450,6994,2641,2013-07-30
20451,28836,2641,2012-12-14
20452,8568,408,2013-10-15
20453,37926,408,2014-06-02
20454,38186,408,2014-03-19
20455,19209,408,2012-12-18
20456,27016,408,2014-07-01
20457,20077,408,2013-06-07
20458,38423,408,2014-06-27
20459,9513,408,2013-10-22
20460,17342,13931,2014-05-13
20461,31824,13931,2013-05-16
20462,8325,13931,2012-11-07
20463,38945,13931,2013-02-19
20464,1339,13931,2012-10-10
20465,34135,10039,2013-11-29
20466,19277,10039,2014-03-04
20467,6118,10039,2012-09-26
20468,2533,10039,2012-09-29
20469,16208,10039,2014-02-07
20470,24932,3107,2006-08-30
20471,17105,3107,2012-02-03
20472,23799,3107,2011-01-06
20473,32328,3107,2013-09-15
20474,34535,3107,2012-03-02
20475,35941,3107,2014-07-01
20476,1168,3107,2014-02-18
20477,35249,3107,2013-07-02
20478,6492,3107,2011-06-28
20479,25697,6959,2013-09-03
20480,36019,6959,2014-03-09
20481,14346,6959,2010-08-11
20482,30042,6959,2011-02-20
20483,2776,11638,2013-11-19
20484,2762,11638,2013-10-17
20485,25052,11638,2014-06-23
20486,19383,11638,2014-02-28
20487,8234,11638,2014-04-25
20488,11257,11638,2012-05-13
20489,10248,11638,2013-04-08
20490,31266,11638,2014-06-12
20491,21416,11638,2014-04-07
20492,34975,21863,2013-01-21
20493,12724,21863,2013-03-11
20494,37864,21863,2013-01-08
20495,17074,21863,2014-03-15
20496,14148,21863,2011-04-12
20497,9403,20733,2012-10-18
20498,11778,20733,2014-01-08
20499,30390,20733,2013-07-17
20500,20704,8171,2009-10-13
20501,17985,8171,2013-12-23
20502,24196,8171,2012-08-18
20503,34726,8171,2012-12-28
20504,33884,8171,2013-12-02
20505,18206,8171,2014-02-05
20506,2593,8171,2013-12-13
20507,6984,8171,2013-01-30
20508,9999,8171,2012-05-04
20509,7738,8171,2012-02-25
20510,29408,8171,2014-05-07
20511,19765,8171,2013-12-13
20512,25719,8171,2012-11-13
20513,15026,8171,2014-02-22
20514,6221,8171,2013-01-28
20515,21710,7675,2013-08-06
20516,11934,7675,2013-07-09
20517,23368,7675,2013-09-19
20518,22788,7675,2013-07-29
20519,27794,4079,2013-07-29
20520,10340,4079,2014-03-08
20521,32394,4079,2013-06-10
20522,32865,4079,2013-10-06
20523,15928,4079,2014-05-27
20524,33693,4079,2013-05-09
20525,16290,4079,2012-05-20
20526,2000,4079,2013-06-28
20527,21693,4079,2014-04-16
20528,2027,4079,2014-04-22
20529,28485,4079,2013-07-05
20530,34755,20505,2014-05-25
20531,33693,20505,2012-09-01
20532,18313,20505,2011-10-12
20533,27538,20505,2013-10-02
20534,25151,17681,2014-05-16
20535,39226,17681,2013-07-23
20536,6987,17681,2011-01-27
20537,35869,17681,2010-07-15
20538,30067,17681,2014-07-05
20539,37155,17681,2014-02-25
20540,28153,17681,2014-03-18
20541,4808,3773,2014-05-20
20542,28361,3773,2013-03-26
20543,28880,3773,2009-09-30
20544,2884,3773,2009-06-09
20545,5317,3773,2014-02-18
20546,3615,3773,2012-10-14
20547,11546,3773,2013-12-01
20548,6959,3773,2013-02-26
20549,37382,11322,2013-07-18
20550,35740,11322,2013-08-18
20551,3446,11322,2012-04-07
20552,25595,11322,2012-10-24
20553,30099,11322,2011-08-15
20554,16144,7087,2011-10-21
20555,2250,7087,2013-07-02
20556,20333,7087,2010-12-31
20557,26901,7087,2014-05-15
20558,14925,7087,2011-08-13
20559,18598,7087,2012-12-17
20560,5047,16432,2013-07-01
20561,38627,16432,2013-06-30
20562,21933,16432,2013-01-16
20563,34811,16432,2014-03-03
20564,17638,16432,2013-01-18
20565,38767,16432,2013-02-20
20566,5661,1814,2011-05-26
20567,36938,1814,2011-07-13
20568,12028,1814,2012-11-30
20569,12167,1814,2011-10-25
20570,22155,1814,2014-04-14
20571,29297,1814,2012-06-20
20572,31501,1814,2013-04-24
20573,38800,1814,2013-10-13
20574,25540,1814,2011-03-01
20575,12280,2616,2013-12-15
20576,13807,2616,2012-08-23
20577,6647,2616,2014-07-07
20578,33049,2616,2013-04-02
20579,24569,2616,2014-01-22
20580,39267,2616,2010-05-04
20581,34566,2616,2011-03-12
20582,12775,2616,2010-08-26
20583,16256,2616,2013-10-05
20584,6954,2616,2012-12-26
20585,27368,2616,2013-08-31
20586,20762,10509,2012-02-27
20587,5237,10509,2013-07-13
20588,7783,10509,2013-10-31
20589,34300,10509,2013-10-16
20590,17376,10509,2013-09-30
20591,29456,10509,2013-03-28
20592,21821,10509,2013-09-27
20593,12380,10509,2012-12-13
20594,5182,10509,2013-02-16
20595,15705,15807,2013-12-13
20596,7868,15807,2014-03-10
20597,18508,15807,2013-06-24
20598,3750,15807,2012-10-08
20599,22210,15807,2013-10-28
20600,22764,15807,2014-03-13
20601,38330,15807,2011-03-15
20602,35649,15807,2013-07-29
20603,26511,15807,2013-12-29
20604,35802,2288,2014-02-26
20605,9263,2288,2012-04-24
20606,3185,2288,2014-04-25
20607,8249,2288,2009-09-17
20608,37548,2288,2013-01-07
20609,1979,2288,2013-01-08
20610,6062,2288,2014-04-07
20611,29070,2288,2013-08-29
20612,9661,2288,2013-08-26
20613,37785,2288,2010-10-19
20614,20622,15509,2010-10-14
20615,38981,15509,2011-05-23
20616,10090,15509,2012-11-20
20617,14460,15509,2011-09-08
20618,11421,14365,2013-12-15
20619,2078,14365,2010-02-17
20620,25535,14365,2013-02-28
20621,3498,14365,2013-02-23
20622,1457,14365,2013-11-12
20623,17416,14365,2013-07-10
20624,39039,3925,2013-12-16
20625,14961,3925,2013-01-14
20626,6264,3925,2014-06-19
20627,21039,3925,2011-08-30
20628,34444,3925,2007-07-12
20629,3919,3925,2013-01-18
20630,34506,3925,2013-05-22
20631,18230,3925,2014-04-24
20632,31596,3925,2013-09-06
20633,4469,3925,2013-06-19
20634,6195,3925,2013-01-17
20635,15796,3925,2013-08-13
20636,24336,3925,2013-02-07
20637,29414,3925,2014-05-11
20638,39281,3925,2012-11-19
20639,9434,14361,2011-01-04
20640,5702,14361,2012-09-01
20641,30978,14361,2010-12-04
20642,21008,14361,2014-04-12
20643,26008,14361,2012-12-03
20644,19318,14361,2014-07-12
20645,10605,14361,2014-05-10
20646,5364,14361,2013-02-17
20647,29005,14361,2013-10-27
20648,29271,14361,2014-05-11
20649,2999,14361,2013-09-28
20650,18191,14361,2012-09-22
20651,30353,14361,2011-12-28
20652,9714,14361,2013-12-15
20653,2880,14361,2013-12-10
20654,2911,14361,2013-05-16
20655,7938,14361,2014-02-13
20656,27871,14361,2014-04-11
20657,7076,14361,2013-03-31
20658,32466,14361,2014-03-08
20659,29780,14361,2013-07-15
20660,7282,14361,2014-06-07
20661,12622,14361,2011-10-08
20662,4042,14361,2010-12-29
20663,22859,14361,2013-04-25
20664,6250,14361,2013-03-29
20665,3354,14361,2012-01-16
20666,7182,14361,2014-02-11
20667,15079,14361,2013-05-03
20668,9921,14361,2012-12-15
20669,25947,14361,2011-04-29
20670,24924,14361,2012-12-11
20671,20500,20824,2013-11-18
20672,14849,20824,2010-10-26
20673,33630,20824,2013-10-11
20674,9430,20824,2014-06-25
20675,27557,20824,2014-02-14
20676,3556,20824,2013-11-14
20677,11254,1788,2013-01-18
20678,543,1788,2013-07-11
20679,15463,1788,2013-02-21
20680,17719,1788,2012-12-01
20681,3530,1788,2013-01-20
20682,6718,1788,2013-04-03
20683,28143,1791,2013-03-08
20684,1407,1791,2014-02-27
20685,13874,1791,2011-07-13
20686,24398,1791,2014-04-06
20687,5869,1791,2014-01-18
20688,12004,1791,2014-07-02
20689,28514,1791,2010-11-30
20690,23276,1791,2012-07-03
20691,27403,1791,2013-01-21
20692,1980,1791,2013-09-09
20693,24336,1791,2013-02-07
20694,14285,1791,2012-09-04
20695,4890,1791,2014-05-05
20696,10617,1791,2012-06-08
20697,37634,1791,2013-11-11
20698,28196,1791,2013-03-13
20699,4485,19627,2013-02-26
20700,21608,19627,2013-10-24
20701,17227,19627,2013-04-26
20702,16404,19627,2013-06-07
20703,12654,19627,2014-06-22
20704,32961,19627,2014-04-13
20705,32720,19627,2011-10-27
20706,32429,19627,2014-06-28
20707,1042,19627,2013-07-01
20708,12402,19627,2012-12-09
20709,6530,9060,2014-01-27
20710,34282,9060,2011-09-12
20711,3386,9060,2013-11-22
20712,14346,9060,2009-10-08
20713,4220,9060,2014-03-04
20714,14582,9060,2013-06-28
20715,26549,9060,2014-01-15
20716,22011,9060,2012-05-15
20717,18687,3932,2014-02-06
20718,15940,3932,2014-03-02
20719,10106,3932,2013-01-13
20720,566,8916,2013-06-04
20721,5822,8916,2013-01-03
20722,8871,8916,2013-05-03
20723,23569,8916,2014-03-04
20724,37131,8916,2014-02-26
20725,25555,8916,2014-01-08
20726,23551,8916,2011-09-12
20727,14113,8916,2013-11-02
20728,21390,8916,2014-04-29
20729,14649,13017,2011-12-31
20730,20257,13017,2012-04-27
20731,33215,13017,2011-09-17
20732,20848,13017,2012-11-28
20733,28234,13017,2013-10-24
20734,6967,13017,2013-10-20
20735,25147,13017,2012-12-31
20736,3346,11370,2012-10-01
20737,22090,11370,2012-11-20
20738,6612,11370,2011-12-29
20739,29987,11370,2013-06-10
20740,32346,11370,2012-02-24
20741,35304,11370,2012-10-17
20742,8198,11370,2013-08-16
20743,18636,11370,2013-01-14
20744,6562,11845,2012-11-01
20745,13810,11845,2014-01-27
20746,34938,11845,2012-11-19
20747,31948,11845,2013-12-05
20748,28539,11845,2012-11-09
20749,3875,11845,2013-11-23
20750,17441,11845,2014-01-07
20751,36710,11845,2014-03-12
20752,7001,11845,2014-02-09
20753,24633,11845,2013-11-17
20754,333,11845,2014-07-09
20755,19348,10199,2012-10-18
20756,12070,10199,2014-04-07
20757,37277,10199,2014-01-14
20758,6608,10199,2013-12-16
20759,14526,13505,2013-05-07
20760,36628,13505,2014-05-30
20761,35387,13505,2014-07-11
20762,37686,13505,2014-04-08
20763,5987,13505,2013-03-28
20764,13551,13505,2013-07-12
20765,31085,22899,2011-01-04
20766,33428,22899,2013-04-10
20767,4107,22899,2011-07-24
20768,15820,22899,2008-03-03
20769,18764,22899,2013-02-08
20770,15101,22642,2012-08-19
20771,1856,22642,2012-04-06
20772,24047,22642,2012-12-06
20773,1794,22642,2013-01-23
20774,7985,22642,2013-01-24
20775,36582,22642,2012-07-02
20776,30006,22642,2012-09-29
20777,20509,22642,2013-06-19
20778,16961,22642,2013-01-23
20779,33776,22642,2013-05-17
20780,25368,22642,2011-12-15
20781,16385,22642,2013-01-27
20782,11009,22642,2013-08-06
20783,36423,5133,2010-12-19
20784,29164,5133,2014-01-23
20785,34447,5133,2014-02-20
20786,15506,5133,2014-02-17
20787,31732,5133,2012-11-20
20788,33775,5133,2013-12-04
20789,1025,5133,2011-11-01
20790,22911,5133,2013-12-21
20791,20971,5133,2012-11-30
20792,408,5133,2013-11-11
20793,5588,5133,2014-04-18
20794,17372,5133,2013-10-20
20795,4107,5133,2014-03-24
20796,23423,5133,2013-08-08
20797,37838,5133,2013-12-23
20798,17064,5133,2010-02-11
20799,3408,5133,2012-07-11
20800,31982,5133,2014-07-09
20801,10368,5133,2013-04-26
20802,17184,5133,2012-07-20
20803,26888,5133,2013-05-01
20804,22113,5133,2014-01-06
20805,10883,5133,2012-12-04
20806,27642,5133,2013-11-23
20807,33713,5133,2012-04-14
20808,30353,5133,2011-12-28
20809,22804,5133,2012-10-22
20810,8467,5133,2013-12-15
20811,16287,5133,2013-01-12
20812,25346,5133,2013-01-25
20813,138,5133,2013-10-14
20814,9403,5133,2012-02-13
20815,2660,5133,2013-05-20
20816,21254,5133,2014-05-01
20817,7985,5133,2011-03-31
20818,15164,5133,2013-08-10
20819,9683,5133,2014-02-11
20820,27737,5133,2013-03-04
20821,17766,5133,2013-01-23
20822,28398,5133,2013-03-04
20823,20632,5133,2012-01-20
20824,32003,5133,2013-03-15
20825,38421,5133,2013-11-26
20826,34533,5133,2013-10-14
20827,22624,5133,2014-07-11
20828,15361,5133,2012-03-13
20829,8048,5133,2012-11-14
20830,12598,5133,2013-12-27
20831,27705,5133,2014-05-26
20832,6187,5133,2011-09-05
20833,38278,5133,2013-12-07
20834,32410,5133,2014-04-16
20835,35311,5133,2013-04-16
20836,13756,5133,2013-12-06
20837,37627,5133,2013-05-14
20838,22389,5133,2013-07-25
20839,7999,5133,2014-01-18
20840,12926,5133,2012-10-18
20841,14249,5133,2014-06-27
20842,29299,5133,2013-12-08
20843,19937,5133,2010-11-20
20844,33668,5133,2013-01-08
20845,20334,5133,2013-02-19
20846,1243,5133,2013-02-27
20847,25641,5133,2013-01-03
20848,22579,5133,2012-07-03
20849,14320,5133,2011-08-01
20850,13605,5133,2013-12-18
20851,23492,5133,2010-01-24
20852,14007,5133,2013-05-21
20853,5331,5133,2013-11-10
20854,29887,5133,2013-08-21
20855,2251,5133,2013-12-20
20856,39064,5133,2014-03-29
20857,34675,5133,2013-07-28
20858,30240,5133,2014-01-17
20859,27608,5133,2014-05-05
20860,30502,5133,2014-06-24
20861,33097,5133,2012-02-01
20862,241,5133,2013-04-16
20863,15218,5133,2013-05-24
20864,26011,5133,2014-04-08
20865,30338,5133,2013-11-07
20866,31861,5133,2014-02-09
20867,18854,5133,2013-08-04
20868,8957,5133,2013-03-06
20869,36712,5133,2010-07-05
20870,14047,5133,2013-12-17
20871,36653,5133,2014-01-22
20872,12645,5133,2013-01-26
20873,33859,5133,2013-03-25
20874,9672,5133,2014-01-16
20875,7971,5133,2014-01-25
20876,14385,5133,2014-07-09
20877,21769,5133,2010-03-30
20878,7042,5133,2013-12-17
20879,23862,5133,2012-11-20
20880,31485,5133,2013-04-10
20881,3418,8089,2014-05-21
20882,33419,8089,2013-03-15
20883,15069,8089,2014-01-31
20884,18327,8089,2014-04-28
20885,19092,8089,2014-02-17
20886,19631,8089,2014-01-29
20887,36499,8089,2014-03-10
20888,4297,8089,2013-09-02
20889,28031,8089,2013-06-26
20890,3543,8089,2014-05-21
20891,32805,8089,2013-12-13
20892,26495,8089,2013-11-13
20893,8448,8089,2011-09-03
20894,2575,8089,2014-01-04
20895,34753,8089,2012-05-20
20896,4007,8089,2013-07-21
20897,101,8089,2013-11-01
20898,12929,8089,2013-10-14
20899,26645,8089,2013-07-24
20900,35208,8089,2014-04-23
20901,29453,8089,2014-01-15
20902,11690,8089,2013-04-24
20903,26035,8089,2014-06-15
20904,16796,8089,2013-02-16
20905,21822,8089,2012-06-25
20906,22361,8089,2012-04-29
20907,25370,8089,2009-07-09
20908,29149,8089,2013-02-15
20909,13355,8089,2013-12-18
20910,2439,8089,2013-02-28
20911,12040,8089,2014-07-11
20912,20693,8089,2011-11-15
20913,30335,8089,2014-01-15
20914,29932,8089,2013-04-17
